work_order_id,equipment_id,customer_id,technician_id,maintenance_type,priority,source_signal_id,scheduled_date,actual_start,actual_completion,downtime_hours,sla_target_hours,labor_hours,total_cost,warranty_flag,status,root_cause,follow_up_required
3851,207,9,20,Preventive,Routine,,2026-04-07,2026-04-07 09:15:36.765043,2026-04-07 20:27:36.765043,11.2,6,7.7,20652.0,False,Completed,,False
3852,208,9,20,Preventive,Routine,,2021-04-01,2021-04-01 12:39:52.847752,2021-04-01 21:33:52.847752,8.9,6,6.7,36546.0,True,Completed,,False
3853,208,9,8,Preventive,Routine,,2021-07-14,2021-07-14 12:48:09.788107,2021-07-14 20:18:09.788107,7.5,6,5.1,36258.0,True,Completed,,False
3854,208,9,12,Preventive,Routine,,2021-10-25,2021-10-25 09:45:33.274960,2021-10-25 16:51:33.274960,7.1,6,3.9,71382.0,True,Completed,,False
3855,208,9,8,Inspection,Routine,,2022-02-02,2022-02-02 11:45:52.160884,2022-02-02 14:03:52.160884,2.3,6,1.6,5076.0,True,Completed,,False
3856,208,9,12,Preventive,Routine,,2022-05-21,2022-05-21 09:01:55.799212,2022-05-21 19:37:55.799212,10.6,6,7.2,189396.0,True,Completed,,False
3857,208,9,4,Preventive,Routine,,2022-08-31,2022-08-31 09:24:43.116390,2022-08-31 20:36:43.116390,11.2,6,6.1,3492.0,True,Completed,,False
3858,208,9,16,Preventive,Routine,,2022-12-24,2022-12-24 09:59:38.847243,2022-12-24 15:53:38.847243,5.9,6,3.8,90573.0,True,Completed,,False
3859,208,9,20,Preventive,Routine,,2023-03-31,2023-03-31 09:16:53.312372,2023-03-31 13:52:53.312372,4.6,6,3.4,9390.0,False,Completed,,False
3860,208,9,24,Preventive,Routine,,2023-07-06,2023-07-06 10:36:46.521315,2023-07-06 17:54:46.521315,7.3,6,2.9,24690.0,False,Completed,,False
3861,208,9,20,Corrective,High,,2023-10-06,2023-10-06 11:31:34.111851,2023-10-07 01:19:34.111851,13.8,6,7.8,300996.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,True
3862,208,9,24,Preventive,Routine,,2024-01-09,2024-01-09 08:59:32.954095,2024-01-09 14:35:32.954095,5.6,6,2.3,168450.0,False,Completed,,False
3863,208,9,20,Preventive,Routine,,2024-04-18,2024-04-18 11:32:58.959142,2024-04-18 22:14:58.959142,10.7,6,6.5,102630.0,False,Completed,,False
3864,208,9,12,Preventive,Routine,,2024-08-09,2024-08-09 08:24:36.872614,2024-08-09 19:24:36.872614,11.0,6,7.8,12348.0,False,Completed,,False
3865,208,9,20,Preventive,Routine,,2024-11-11,2024-11-11 08:24:55.684543,2024-11-11 16:48:55.684543,8.4,6,3.6,130038.0,False,Completed,,False
3866,208,9,4,Preventive,Routine,,2025-02-09,2025-02-09 12:05:42.770360,2025-02-09 22:29:42.770360,10.4,6,5.4,94452.0,False,Completed,,False
3867,208,9,20,Corrective,Critical,,2025-05-13,2025-05-13 09:06:34.741707,2025-05-15 13:48:34.741707,52.7,6,33.6,200760.0,False,Completed,Overheating due to blocked cooling path,False
3868,208,9,4,Preventive,Routine,,2025-08-11,2025-08-11 10:24:46.642070,2025-08-11 16:42:46.642070,6.3,6,2.9,5310.0,False,Completed,,False
3869,208,9,24,Inspection,Routine,,2025-11-22,2025-11-22 10:02:05.684317,2025-11-22 13:20:05.684317,3.3,6,2.0,86829.0,False,Completed,,False
3870,208,9,16,Preventive,Routine,,2026-02-20,2026-02-20 10:34:18.506991,2026-02-20 22:34:18.506991,12.0,6,7.2,29796.0,False,Completed,,False
3871,208,9,20,Inspection,Routine,,2026-05-30,2026-05-30 08:59:46.517124,2026-05-30 10:59:46.517124,2.0,6,1.1,7266.0,False,Completed,,False
3872,209,9,20,Corrective,High,,2025-10-12,2025-10-12 12:21:33.397511,2025-10-13 07:21:33.397511,19.0,6,12.6,12186.0,True,Completed,Contamination in fluid system,False
3873,209,9,8,Inspection,Routine,,2026-01-12,2026-01-12 12:10:28.327952,2026-01-12 13:46:28.327952,1.6,6,1.0,13290.0,True,Completed,,False
3874,209,9,24,Corrective,High,,2026-04-30,2026-04-30 11:57:51.872599,2026-05-01 22:03:51.872599,34.1,6,15.9,91326.0,True,Completed,Fatigue failure,False
3875,210,9,8,Preventive,Routine,,2020-11-14,2020-11-14 08:31:15.680192,2020-11-14 16:07:15.680192,7.6,6,4.8,20244.0,True,Completed,,False
3876,210,9,4,Preventive,Routine,,2021-03-08,2021-03-08 08:44:00.190161,2021-03-08 20:32:00.190161,11.8,6,6.6,36528.0,False,Completed,,False
3877,210,9,16,Inspection,Routine,,2021-06-30,2021-06-30 08:56:46.708890,2021-06-30 10:50:46.708890,1.9,6,0.8,8979.0,True,Completed,,False
3878,210,9,4,Preventive,Routine,,2021-10-06,2021-10-06 09:34:49.804337,2021-10-06 14:28:49.804337,4.9,6,2.7,87696.0,True,Completed,,False
3879,210,9,16,Preventive,Routine,,2022-01-29,2022-01-29 11:49:54.749199,2022-01-29 23:43:54.749199,11.9,6,7.2,3462.0,False,Completed,,False
3880,210,9,4,Preventive,Routine,,2022-05-15,2022-05-15 12:59:56.318491,2022-05-15 18:11:56.318491,5.2,6,3.3,9315.0,True,Completed,,False
3881,210,9,16,Corrective,High,,2022-09-02,2022-09-02 13:33:47.896245,2022-09-03 15:57:47.896245,26.4,6,16.4,46956.0,False,Completed,Contamination in fluid system,False
3882,210,9,4,Preventive,Routine,,2022-12-26,2022-12-26 08:44:14.244120,2022-12-26 14:14:14.244120,5.5,6,3.6,75888.0,False,Completed,,False
3883,210,9,8,Preventive,Routine,,2023-04-20,2023-04-20 09:57:44.429736,2023-04-20 15:09:44.429736,5.2,6,2.6,6738.0,False,Completed,,False
3884,210,9,8,Inspection,Routine,,2023-08-04,2023-08-04 09:16:56.250021,2023-08-04 10:40:56.250021,1.4,6,0.9,145398.0,False,Completed,,False
3885,210,9,16,Preventive,Routine,,2023-11-07,2023-11-07 09:51:31.788275,2023-11-07 16:45:31.788275,6.9,6,4.6,3564.0,False,Completed,,False
3886,210,9,16,Preventive,Routine,,2024-02-12,2024-02-12 13:38:11.648282,2024-02-12 18:20:11.648282,4.7,6,2.9,2688.0,False,Completed,,False
3887,210,9,24,Inspection,Routine,,2024-05-26,2024-05-26 09:02:07.470295,2024-05-26 11:14:07.470295,2.2,6,1.5,191790.0,False,Completed,,False
3888,210,9,4,Preventive,Routine,,2024-08-31,2024-08-31 13:07:58.149089,2024-08-31 18:25:58.149089,5.3,6,2.8,14640.0,False,Completed,,False
3889,210,9,12,Inspection,Routine,,2024-12-07,2024-12-07 12:45:03.354016,2024-12-07 16:21:03.354016,3.6,6,1.9,141702.0,False,Completed,,False
3890,210,9,12,Corrective,High,,2025-03-18,2025-03-18 10:09:48.266470,2025-03-19 21:21:48.266470,35.2,6,21.4,66495.0,False,Completed,Overheating due to blocked cooling path,False
3891,210,9,16,Corrective,Routine,,2025-06-26,2025-06-26 13:34:22.674467,2025-06-27 07:34:22.674467,18.0,6,9.1,79728.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
3892,210,9,4,Corrective,High,,2025-10-19,2025-10-19 13:30:11.533389,2025-10-20 09:42:11.533389,20.2,6,13.5,179130.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
3893,210,9,8,Inspection,Routine,,2026-01-19,2026-01-19 13:48:46.603403,2026-01-19 15:30:46.603403,1.7,6,1.0,61284.0,False,Completed,,False
3894,210,9,24,Corrective,High,,2026-05-06,2026-05-06 10:33:24.838670,2026-05-07 10:15:24.838670,23.7,6,12.0,38868.0,False,Completed,Overheating due to blocked cooling path,False
3895,211,9,20,Preventive,Routine,,2023-03-05,2023-03-05 09:23:39.918315,2023-03-05 18:59:39.918315,9.6,6,4.2,15975.0,False,Completed,,False
3896,211,9,4,Corrective,Routine,,2023-06-10,2023-06-10 11:58:44.733693,2023-06-10 23:10:44.733693,11.2,6,5.9,110160.0,False,Completed,Wear beyond tolerance,False
3897,211,9,16,Corrective,Critical,,2023-09-09,2023-09-09 11:22:35.023926,2023-09-11 22:22:35.023926,59.0,6,24.1,37398.0,True,Completed,Contamination in fluid system,True
3898,211,9,20,Preventive,Routine,,2023-12-13,2023-12-13 08:12:48.059018,2023-12-13 16:12:48.059018,8.0,6,4.0,37143.0,False,Completed,,False
3899,211,9,24,Preventive,Routine,,2024-03-27,2024-03-27 08:46:24.470784,2024-03-27 14:04:24.470784,5.3,6,3.1,82182.0,False,Completed,,False
3900,211,9,8,Preventive,Routine,,2024-06-29,2024-06-29 10:34:33.518086,2024-06-29 21:58:33.518086,11.4,6,5.4,192264.0,False,Completed,,False
3901,211,9,20,Preventive,Routine,,2024-10-06,2024-10-06 09:12:16.277690,2024-10-06 14:24:16.277690,5.2,6,3.0,187500.0,True,Completed,,False
3902,211,9,16,Corrective,High,,2025-01-08,2025-01-08 09:57:04.584876,2025-01-09 09:21:04.584876,23.4,6,10.5,58206.0,False,Completed,Wear beyond tolerance,False
3903,211,9,20,Preventive,Routine,,2025-04-10,2025-04-10 08:50:19.126048,2025-04-10 18:20:19.126048,9.5,6,5.1,143418.0,False,Completed,,False
3904,211,9,12,Preventive,Routine,,2025-07-16,2025-07-16 08:10:46.301243,2025-07-16 17:28:46.301243,9.3,6,5.0,98997.0,False,Completed,,False
3905,211,9,8,Corrective,High,,2025-10-22,2025-10-22 08:12:52.097897,2025-10-23 10:36:52.097897,26.4,6,13.9,73524.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
3906,211,9,24,Preventive,Routine,,2026-01-21,2026-01-21 13:10:14.156410,2026-01-21 21:22:14.156410,8.2,6,4.5,16029.0,False,Completed,,False
3907,211,9,8,Preventive,Routine,,2026-04-30,2026-04-30 08:43:50.439699,2026-04-30 20:01:50.439699,11.3,6,8.2,205764.0,False,Completed,,False
3908,212,9,24,Preventive,Routine,,2026-06-20,2026-06-20 10:38:50.055106,2026-06-20 15:56:50.055106,5.3,6,2.5,3186.0,False,Completed,,False
3909,213,9,20,Preventive,Routine,,2023-02-07,2023-02-07 12:58:56.178139,2023-02-07 21:34:56.178139,8.6,6,3.6,17178.0,True,Completed,,False
3910,213,9,24,Corrective,Routine,,2023-05-02,2023-05-02 09:56:55.617233,2023-05-02 17:14:55.617233,7.3,6,4.9,185961.0,False,Completed,Overheating due to blocked cooling path,False
3911,213,9,8,Preventive,Routine,,2023-08-03,2023-08-03 10:03:58.445335,2023-08-03 19:39:58.445335,9.6,6,4.6,14964.0,False,Completed,,False
3912,213,9,16,Preventive,Routine,,2023-10-14,2023-10-14 10:15:46.405193,2023-10-14 21:15:46.405193,11.0,6,6.1,51372.0,True,Completed,,False
3913,213,9,12,Preventive,Routine,,2024-01-01,2024-01-01 10:40:09.535969,2024-01-01 20:28:09.535969,9.8,6,6.4,142512.0,True,Completed,,False
3914,213,9,12,Corrective,Critical,,2024-04-05,2024-04-05 09:03:56.709538,2024-04-06 22:33:56.709538,37.5,6,25.5,143214.0,True,Completed,Fatigue failure,False
3915,213,9,4,Inspection,Routine,,2024-07-04,2024-07-04 12:33:23.836256,2024-07-04 14:03:23.836256,1.5,6,0.6,473892.0,True,Completed,,False
3916,213,9,4,Inspection,Routine,,2024-10-03,2024-10-03 12:46:19.261778,2024-10-03 13:58:19.261778,1.2,6,0.5,81600.0,True,Completed,,False
3917,213,9,4,Corrective,Routine,,2024-12-27,2024-12-27 11:39:16.411580,2024-12-27 21:09:16.411580,9.5,6,5.1,64644.0,True,Completed,Overheating due to blocked cooling path,False
3918,213,9,4,Preventive,Routine,,2025-03-25,2025-03-25 12:25:42.657152,2025-03-25 19:13:42.657152,6.8,6,4.7,8484.0,False,Completed,,False
3919,213,9,16,Preventive,Routine,,2025-06-07,2025-06-07 10:02:39.293765,2025-06-07 20:50:39.293765,10.8,6,4.3,62334.0,False,Completed,,False
3920,213,9,20,Inspection,Routine,,2025-08-20,2025-08-20 12:13:08.020992,2025-08-20 14:13:08.020992,2.0,6,1.4,19632.0,False,Completed,,False
3921,213,9,16,Preventive,Routine,,2025-11-09,2025-11-09 11:36:22.186656,2025-11-09 17:12:22.186656,5.6,6,3.2,25941.0,False,Completed,,False
3922,213,9,16,Corrective,High,,2026-02-03,2026-02-03 08:21:08.575120,2026-02-04 04:15:08.575120,19.9,6,12.7,103062.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
3923,213,9,16,Inspection,Routine,,2026-04-23,2026-04-23 12:33:02.812051,2026-04-23 14:09:02.812051,1.6,6,0.7,14262.0,False,Completed,,False
3924,214,9,8,Inspection,Routine,,2016-05-21,2016-05-21 10:11:00.008560,2016-05-21 11:11:00.008560,1.0,6,0.6,16182.0,True,Completed,,False
3925,214,9,20,Corrective,High,,2016-09-11,2016-09-11 12:18:16.671969,2016-09-12 23:54:16.671969,35.6,6,25.9,199431.0,True,Completed,Overheating due to blocked cooling path,True
3926,214,9,4,Preventive,Routine,,2016-12-16,2016-12-16 11:31:02.206189,2016-12-16 22:25:02.206189,10.9,6,5.1,395358.0,True,Completed,,False
3927,214,9,16,Preventive,Routine,,2017-03-23,2017-03-23 08:08:51.602108,2017-03-23 14:38:51.602108,6.5,6,3.5,1713.0,True,Completed,,False
3928,214,9,4,Corrective,High,,2017-07-10,2017-07-10 13:52:59.997166,2017-07-11 11:04:59.997166,21.2,6,12.9,242805.0,True,Completed,Operator-reported abnormal noise confirmed on inspection,False
3929,214,9,8,Preventive,Routine,,2017-10-22,2017-10-22 10:20:49.166785,2017-10-22 14:44:49.166785,4.4,6,2.2,8718.0,True,Completed,,False
3930,214,9,16,Inspection,Routine,,2018-01-24,2018-01-24 09:08:55.594631,2018-01-24 11:50:55.594631,2.7,6,2.0,80958.0,True,Completed,,False
3931,214,9,12,Preventive,Routine,,2018-05-18,2018-05-18 11:49:50.899992,2018-05-18 20:19:50.899992,8.5,6,5.1,8670.0,False,Completed,,False
3932,214,9,24,Inspection,Routine,,2018-08-20,2018-08-20 10:03:57.294764,2018-08-20 14:03:57.294764,4.0,6,2.9,65103.0,False,Completed,,False
3933,214,9,8,Inspection,Routine,,2018-12-13,2018-12-13 10:47:19.738670,2018-12-13 12:29:19.738670,1.7,6,0.9,132972.0,False,Completed,,False
3934,214,9,12,Inspection,Routine,,2019-03-23,2019-03-23 12:50:24.903105,2019-03-23 14:20:24.903105,1.5,6,0.7,105462.0,False,Completed,,False
3935,214,9,20,Preventive,Routine,,2019-06-24,2019-06-24 11:55:57.630276,2019-06-24 23:01:57.630276,11.1,6,7.0,149403.0,False,Completed,,False
3936,214,9,16,Preventive,Routine,,2019-10-17,2019-10-17 11:04:25.233854,2019-10-17 21:46:25.233854,10.7,6,8.0,302742.0,False,Completed,,False
3937,214,9,4,Inspection,Routine,,2020-01-22,2020-01-22 10:22:32.670390,2020-01-22 11:46:32.670390,1.4,6,0.7,5598.0,False,Completed,,False
3938,214,9,20,Preventive,Routine,,2020-04-28,2020-04-28 13:20:48.553055,2020-04-28 19:38:48.553055,6.3,6,4.2,1839.0,False,Completed,,False
3939,214,9,20,Preventive,Routine,,2020-08-07,2020-08-07 11:10:17.297507,2020-08-07 18:46:17.297507,7.6,6,4.2,98340.0,False,Completed,,False
3940,214,9,20,Preventive,Routine,,2020-11-08,2020-11-08 10:37:44.226917,2020-11-08 15:01:44.226917,4.4,6,2.8,1587.0,False,Completed,,False
3941,214,9,8,Inspection,Routine,,2021-02-19,2021-02-19 12:40:22.791058,2021-02-19 15:22:22.791058,2.7,6,1.5,6882.0,False,Completed,,False
3942,214,9,8,Preventive,Routine,,2021-05-23,2021-05-23 09:14:40.191564,2021-05-23 13:50:40.191564,4.6,6,2.1,142878.0,False,Completed,,False
3943,214,9,16,Preventive,Routine,,2021-09-03,2021-09-03 10:39:58.483216,2021-09-03 20:39:58.483216,10.0,6,5.3,78018.0,False,Completed,,False
3944,214,9,20,Preventive,Routine,,2021-12-11,2021-12-11 11:14:55.443493,2021-12-11 16:56:55.443493,5.7,6,3.9,5490.0,False,Completed,,False
3945,214,9,24,Preventive,Routine,,2022-04-04,2022-04-04 08:05:50.583252,2022-04-04 13:29:50.583252,5.4,6,3.5,14994.0,False,Completed,,False
3946,214,9,24,Preventive,Routine,,2022-07-18,2022-07-18 08:07:58.199588,2022-07-18 13:19:58.199588,5.2,6,2.9,28566.0,False,Completed,,False
3947,214,9,24,Preventive,Routine,,2022-10-26,2022-10-26 10:54:34.194773,2022-10-26 19:30:34.194773,8.6,6,3.7,184206.0,False,Completed,,False
3948,214,9,24,Preventive,Routine,,2023-02-11,2023-02-11 11:05:15.381239,2023-02-11 17:23:15.381239,6.3,6,4.3,15366.0,False,Completed,,False
3949,214,9,8,Preventive,Routine,,2023-06-01,2023-06-01 08:16:15.734154,2023-06-01 14:16:15.734154,6.0,6,4.2,71436.0,False,Completed,,False
3950,214,9,12,Corrective,High,,2023-08-31,2023-08-31 12:18:23.983838,2023-09-01 14:30:23.983838,26.2,6,12.4,20928.0,False,Completed,Contamination in fluid system,False
3951,214,9,16,Preventive,Routine,,2023-12-06,2023-12-06 12:39:50.938808,2023-12-06 19:27:50.938808,6.8,6,4.4,46734.0,False,Completed,,False
3952,214,9,20,Preventive,Routine,,2024-03-11,2024-03-11 12:21:59.460499,2024-03-11 17:09:59.460499,4.8,6,3.1,151836.0,False,Completed,,False
3953,214,9,20,Preventive,Routine,,2024-06-23,2024-06-23 11:19:16.766013,2024-06-23 20:07:16.766013,8.8,6,5.7,34086.0,False,Completed,,False
3954,214,9,16,Preventive,Routine,,2024-09-29,2024-09-29 09:03:40.769523,2024-09-29 20:21:40.769523,11.3,6,5.2,62724.0,False,Completed,,False
3955,214,9,12,Inspection,Routine,,2025-01-12,2025-01-12 08:55:01.104804,2025-01-12 10:19:01.104804,1.4,6,0.8,142473.0,False,Completed,,False
3956,214,9,4,Preventive,Routine,,2025-05-01,2025-05-01 10:59:25.448466,2025-05-01 15:23:25.448466,4.4,6,2.3,2352.0,False,Completed,,False
3957,214,9,4,Preventive,Routine,,2025-08-09,2025-08-09 10:07:16.106551,2025-08-09 19:13:16.106551,9.1,6,6.3,94614.0,False,Completed,,False
3958,214,9,24,Preventive,Routine,,2025-11-24,2025-11-24 13:11:00.636173,2025-11-24 17:11:00.636173,4.0,6,2.5,32598.0,False,Completed,,False
3959,214,9,16,Corrective,Routine,,2026-03-11,2026-03-11 08:04:58.877679,2026-03-12 01:34:58.877679,17.5,6,11.4,517332.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
3960,214,9,24,Preventive,Routine,,2026-06-15,2026-06-15 12:48:59.650227,2026-06-15 20:12:59.650227,7.4,6,5.0,9051.0,False,Completed,,False
3961,215,9,4,Preventive,Routine,,2021-05-31,2021-05-31 09:19:09.287058,2021-05-31 17:31:09.287058,8.2,6,5.3,180162.0,True,Completed,,False
3962,215,9,24,Corrective,Routine,,2021-09-07,2021-09-07 11:02:21.576331,2021-09-08 03:38:21.576331,16.6,6,7.2,38802.0,False,Completed,Fatigue failure,False
3963,215,9,8,Corrective,Critical,,2021-12-20,2021-12-20 08:27:53.152529,2021-12-23 01:51:53.152529,65.4,6,38.0,31920.0,False,Completed,Wear beyond tolerance,False
3964,215,9,24,Preventive,Routine,,2022-04-07,2022-04-07 12:44:56.765439,2022-04-07 22:38:56.765439,9.9,6,5.9,3798.0,False,Completed,,False
3965,215,9,16,Preventive,Routine,,2022-07-20,2022-07-20 11:49:29.014277,2022-07-20 19:37:29.014277,7.8,6,3.6,89796.0,True,Completed,,False
3966,215,9,16,Preventive,Routine,,2022-11-08,2022-11-08 11:13:37.727876,2022-11-08 16:37:37.727876,5.4,6,4.0,100812.0,True,Completed,,False
3967,215,9,20,Preventive,Routine,,2023-02-18,2023-02-18 09:42:45.448349,2023-02-18 16:12:45.448349,6.5,6,2.8,93984.0,True,Completed,,False
3968,215,9,20,Preventive,Routine,,2023-06-09,2023-06-09 12:34:50.800270,2023-06-09 22:52:50.800270,10.3,6,5.7,24054.0,False,Completed,,False
3969,215,9,20,Preventive,Routine,,2023-09-28,2023-09-28 09:29:22.507687,2023-09-28 19:41:22.507687,10.2,6,4.9,142242.0,False,Completed,,False
3970,215,9,4,Preventive,Routine,,2024-01-06,2024-01-06 08:27:20.534051,2024-01-06 18:03:20.534051,9.6,6,4.6,125316.0,False,Completed,,False
3971,215,9,8,Preventive,Routine,,2024-04-06,2024-04-06 11:12:10.360385,2024-04-06 16:54:10.360385,5.7,6,3.9,9822.0,False,Completed,,False
3972,215,9,20,Preventive,Routine,,2024-07-20,2024-07-20 11:54:58.966078,2024-07-20 20:24:58.966078,8.5,6,4.0,236700.0,False,Completed,,False
3973,215,9,24,Preventive,Routine,,2024-10-21,2024-10-21 12:18:33.046238,2024-10-21 22:00:33.046238,9.7,6,5.0,178740.0,False,Completed,,False
3974,215,9,24,Preventive,Routine,,2025-01-21,2025-01-21 11:09:40.112725,2025-01-21 19:21:40.112725,8.2,6,3.7,66045.0,False,Completed,,False
3975,215,9,20,Corrective,High,,2025-04-23,2025-04-23 11:21:45.008281,2025-04-24 03:21:45.008281,16.0,6,10.2,152544.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
3976,215,9,8,Preventive,Routine,,2025-07-30,2025-07-30 11:20:59.712389,2025-07-30 20:50:59.712389,9.5,6,6.7,3372.0,False,Completed,,False
3977,215,9,24,Preventive,Routine,,2025-11-12,2025-11-12 10:56:47.710315,2025-11-12 19:08:47.710315,8.2,6,3.8,7068.0,False,Completed,,False
3978,215,9,20,Preventive,Routine,,2026-02-10,2026-02-10 13:12:34.723509,2026-02-11 01:00:34.723509,11.8,6,8.5,25470.0,False,Completed,,False
3979,215,9,16,Preventive,Routine,,2026-05-31,2026-05-31 11:37:40.078517,2026-05-31 19:19:40.078517,7.7,6,4.3,207798.0,False,Completed,,False
3980,216,9,16,Preventive,Routine,,2021-09-26,2021-09-26 10:10:05.550200,2021-09-26 19:52:05.550200,9.7,6,4.4,144318.0,False,Completed,,False
3981,216,9,12,Preventive,Routine,,2022-01-15,2022-01-15 10:57:53.512014,2022-01-15 21:45:53.512014,10.8,6,6.5,5046.0,True,Completed,,False
3982,216,9,20,Preventive,Routine,,2022-04-22,2022-04-22 09:00:24.698760,2022-04-22 17:42:24.698760,8.7,6,4.6,14052.0,False,Completed,,False
3983,216,9,24,Preventive,Routine,,2022-07-28,2022-07-28 11:22:40.303426,2022-07-28 19:16:40.303426,7.9,6,5.5,195018.0,True,Completed,,False
3984,216,9,4,Corrective,Critical,,2022-11-01,2022-11-01 13:18:06.272471,2022-11-04 10:12:06.272471,68.9,6,46.6,174429.0,True,Completed,Wear beyond tolerance,True
3985,216,9,8,Preventive,Routine,,2023-02-23,2023-02-23 11:03:05.423084,2023-02-23 20:21:05.423084,9.3,6,3.8,5814.0,True,Completed,,False
3986,216,9,4,Preventive,Routine,,2023-06-05,2023-06-05 11:58:17.390774,2023-06-05 21:34:17.390774,9.6,6,3.9,22476.0,False,Completed,,False
3987,216,9,24,Preventive,Routine,,2023-09-25,2023-09-25 13:56:06.455149,2023-09-26 01:44:06.455149,11.8,6,7.9,25248.0,False,Completed,,False
3988,216,9,20,Preventive,Routine,,2024-01-16,2024-01-16 08:45:46.094307,2024-01-16 16:21:46.094307,7.6,6,4.9,168690.0,False,Completed,,False
3989,216,9,12,Preventive,Routine,,2024-04-25,2024-04-25 13:01:55.603752,2024-04-25 22:13:55.603752,9.2,6,4.2,3492.0,False,Completed,,False
3990,216,9,8,Inspection,Routine,,2024-08-10,2024-08-10 13:34:15.999553,2024-08-10 14:40:15.999553,1.1,6,0.5,123210.0,False,Completed,,False
3991,216,9,16,Corrective,Critical,,2024-11-18,2024-11-18 08:02:48.323387,2024-11-20 22:32:48.323387,62.5,6,39.9,57912.0,False,Completed,Wear beyond tolerance,False
3992,216,9,24,Preventive,Routine,,2025-02-25,2025-02-25 10:55:52.158123,2025-02-25 22:01:52.158123,11.1,6,5.6,293076.0,False,Completed,,False
3993,216,9,16,Preventive,Routine,,2025-06-13,2025-06-13 09:57:17.574713,2025-06-13 19:27:17.574713,9.5,6,6.2,25056.0,False,Completed,,False
